complaint_id,order_id,customer_id,restaurant_id,city_id,city_name,courier_id,courier_name,complaint_category,notes,order_status,reason_cancel,actual_sla_mins,order_value,complaint_flag,is_cancelled
bab0ed5b-c1f8-11f0-8e3d-489ebd4daa67,98005747-c1f8-11f0-8e3d-489ebd4daa67,CUS_1_00013,RST_1_011,1,Berlin,COU_1_0871,Courier_COU_1_0871,missing_item,"Auto-generated complaint note",cancelled,None,32,25.63,1,1
bab0ee65-c1f8-11f0-8e3d-489ebd4daa67,98005b38-c1f8-11f0-8e3d-489ebd4daa67,CUS_1_00083,RST_1_011,1,Berlin,COU_1_0871,Courier_COU_1_0871,rude_courier,"Auto-generated complaint note",cancelled,None,35,10.84,1,1
bab0ef2a-c1f8-11f0-8e3d-489ebd4daa67,98005ced-c1f8-11f0-8e3d-489ebd4daa67,CUS_1_00032,RST_1_011,1,Berlin,COU_1_0871,Courier_COU_1_0871,missing_item,"Auto-generated complaint note",cancelled,None,33,27.55,1,1
bab0f00f-c1f8-11f0-8e3d-489ebd4daa67,9800627e-c1f8-11f0-8e3d-489ebd4daa67,CUS_1_00047,RST_1_011,1,Berlin,COU_1_0871,Courier_COU_1_0871,rude_courier,"Auto-generated complaint note",returned,None,31,20.26,1,0
bab0f1b0-c1f8-11f0-8e3d-489ebd4daa67,98006e77-c1f8-11f0-8e3d-489ebd4daa67,CUS_1_00084,RST_1_011,1,Berlin,COU_1_0871,Courier_COU_1_0871,rude_courier,"Auto-generated complaint note",cancelled,None,25,42.37,1,1
bab0f2aa-c1f8-11f0-8e3d-489ebd4daa67,98007104-c1f8-11f0-8e3d-489ebd4daa67,CUS_1_00030,RST_1_011,1,Berlin,COU_1_0871,Courier_COU_1_0871,late_delivery,"Auto-generated complaint note",cancelled,None,33,23.75,1,1
bab0f422-c1f8-11f0-8e3d-489ebd4daa67,98007736-c1f8-11f0-8e3d-489ebd4daa67,CUS_1_00068,RST_1_011,1,Berlin,COU_1_0871,Courier_COU_1_0871,missing_item,"Auto-generated complaint note",delivered,None,42,14.87,1,0
bab0f532-c1f8-11f0-8e3d-489ebd4daa67,98007957-c1f8-11f0-8e3d-489ebd4daa67,CUS_1_00048,RST_1_011,1,Berlin,COU_1_0871,Courier_COU_1_0871,missing_item,"Auto-generated complaint note",returned,None,36,39,1,0
bab0f5f7-c1f8-11f0-8e3d-489ebd4daa67,98007a32-c1f8-11f0-8e3d-489ebd4daa67,CUS_1_00004,RST_1_011,1,Berlin,COU_1_0871,Courier_COU_1_0871,missing_item,"Auto-generated complaint note",returned,None,38,47.08,1,0
bab0f693-c1f8-11f0-8e3d-489ebd4daa67,98007a9d-c1f8-11f0-8e3d-489ebd4daa67,CUS_1_00090,RST_1_011,1,Berlin,COU_1_0871,Courier_COU_1_0871,rude_courier,"Auto-generated complaint note",failed,None,37,23.48,1,0
bab0f8fb-c1f8-11f0-8e3d-489ebd4daa67,98008b58-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00048,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",failed,None,47,10.26,1,0
bab0fad2-c1f8-11f0-8e3d-489ebd4daa67,980099b4-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00089,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,rude_courier,"Auto-generated complaint note",cancelled,None,33,27.52,1,1
bab0fbe2-c1f8-11f0-8e3d-489ebd4daa67,98009d41-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00046,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,late_delivery,"Auto-generated complaint note",cancelled,None,43,46.05,1,1
bab0fc87-c1f8-11f0-8e3d-489ebd4daa67,98009e27-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00076,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,rude_courier,"Auto-generated complaint note",returned,None,44,23.73,1,0
bab0fd75-c1f8-11f0-8e3d-489ebd4daa67,9800a19d-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00098,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,rude_courier,"Auto-generated complaint note",delivered,None,40,17,1,0
bab0fe61-c1f8-11f0-8e3d-489ebd4daa67,9800a535-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00077,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",delivered,None,40,19.88,1,0
bab0ff3c-c1f8-11f0-8e3d-489ebd4daa67,9800a7d2-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00049,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",failed,None,36,44.84,1,0
bab1008d-c1f8-11f0-8e3d-489ebd4daa67,9800ae7a-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00050,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",delivered,None,36,9.17,1,0
bab101d8-c1f8-11f0-8e3d-489ebd4daa67,9800b670-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00019,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",returned,None,29,9.33,1,0
bab102f4-c1f8-11f0-8e3d-489ebd4daa67,9800b6e2-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00059,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,rude_courier,"Auto-generated complaint note",failed,late,46,36.88,1,0
bab103a5-c1f8-11f0-8e3d-489ebd4daa67,9800b7c2-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00007,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,rude_courier,"Auto-generated complaint note",returned,None,43,13.82,1,0
bab10460-c1f8-11f0-8e3d-489ebd4daa67,9800b90b-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00009,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,rude_courier,"Auto-generated complaint note",returned,None,30,22,1,0
bab10544-c1f8-11f0-8e3d-489ebd4daa67,9800bb82-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00034,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",delivered,None,37,44.19,1,0
bab10622-c1f8-11f0-8e3d-489ebd4daa67,9800bf9f-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00089,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,late_delivery,"Auto-generated complaint note",cancelled,None,33,10.71,1,1
bab10893-c1f8-11f0-8e3d-489ebd4daa67,9800d45b-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00050,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",returned,None,33,24.46,1,0
bab10997-c1f8-11f0-8e3d-489ebd4daa67,9800d89c-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00005,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,rude_courier,"Auto-generated complaint note",failed,None,47,43.01,1,0
bab10ae3-c1f8-11f0-8e3d-489ebd4daa67,9800e103-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00034,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",failed,None,32,39.45,1,0
bab10b98-c1f8-11f0-8e3d-489ebd4daa67,9800e24f-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00097,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",returned,None,34,31.98,1,0
bab10d2b-c1f8-11f0-8e3d-489ebd4daa67,9800ec08-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00010,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",delivered,None,39,37.78,1,0
bab11751-c1f8-11f0-8e3d-489ebd4daa67,9800ee95-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00035,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",returned,None,35,33.12,1,0
bab11a1b-c1f8-11f0-8e3d-489ebd4daa67,9800f99a-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00095,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,late_delivery,"Auto-generated complaint note",cancelled,None,37,15.83,1,1
bab11d7b-c1f8-11f0-8e3d-489ebd4daa67,980105fe-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00021,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,rude_courier,"Auto-generated complaint note",cancelled,wrong_item,40,11.99,1,1
bab11e6e-c1f8-11f0-8e3d-489ebd4daa67,9801066b-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00034,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",cancelled,None,46,15.7,1,1
bab11f87-c1f8-11f0-8e3d-489ebd4daa67,9801094c-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00037,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,rude_courier,"Auto-generated complaint note",returned,None,45,29.94,1,0
bab121d6-c1f8-11f0-8e3d-489ebd4daa67,9801159d-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00077,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,rude_courier,"Auto-generated complaint note",cancelled,None,30,8.65,1,1
bab122f3-c1f8-11f0-8e3d-489ebd4daa67,980117c6-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00025,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,rude_courier,"Auto-generated complaint note",returned,None,34,43.41,1,0
bab1244b-c1f8-11f0-8e3d-489ebd4daa67,98011c95-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00078,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",failed,None,37,45.56,1,0
bab1253a-c1f8-11f0-8e3d-489ebd4daa67,98011e4d-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00083,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,rude_courier,"Auto-generated complaint note",returned,None,43,41.79,1,0
bab126ea-c1f8-11f0-8e3d-489ebd4daa67,98012675-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00059,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",delivered,None,46,31.46,1,0
bab127c8-c1f8-11f0-8e3d-489ebd4daa67,98012780-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00007,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,late_delivery,"Auto-generated complaint note",failed,wrong_item,42,35.89,1,0
bab129de-c1f8-11f0-8e3d-489ebd4daa67,980132b1-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00076,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,late_delivery,"Auto-generated complaint note",failed,late,37,21.71,1,0
bab12f4d-c1f8-11f0-8e3d-489ebd4daa67,98014080-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00078,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",failed,None,43,23.62,1,0
bab130c4-c1f8-11f0-8e3d-489ebd4daa67,98014379-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00056,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,late_delivery,"Auto-generated complaint note",delivered,None,32,23.46,1,0
bab131ce-c1f8-11f0-8e3d-489ebd4daa67,98014597-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00011,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,late_delivery,"Auto-generated complaint note",returned,None,28,19.02,1,0
bab13377-c1f8-11f0-8e3d-489ebd4daa67,98014d99-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00051,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,rude_courier,"Auto-generated complaint note",delivered,None,41,33.44,1,0
bab13597-c1f8-11f0-8e3d-489ebd4daa67,980158c5-c1f8-11f0-8e3d-489ebd4daa67,CUS_6_00076,RST_6_040,6,Stuttgart,COU_6_0879,Courier_COU_6_0879,missing_item,"Auto-generated complaint note",delivered,None,40,31.06,1,0
bab1382f-c1f8-11f0-8e3d-489ebd4daa67,98016832-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00081,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",returned,None,40,28.71,1,0
bab139dc-c1f8-11f0-8e3d-489ebd4daa67,98016f18-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00038,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",failed,None,31,20.77,1,0
bab13bd5-c1f8-11f0-8e3d-489ebd4daa67,98017860-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00075,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",failed,None,35,43.78,1,0
bab13ccf-c1f8-11f0-8e3d-489ebd4daa67,98017a00-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00037,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",failed,None,48,47.49,1,0
bab13f15-c1f8-11f0-8e3d-489ebd4daa67,9801857c-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00025,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",cancelled,None,42,19.84,1,1
bab140b6-c1f8-11f0-8e3d-489ebd4daa67,98018bda-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00053,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",returned,None,43,35.63,1,0
bab14329-c1f8-11f0-8e3d-489ebd4daa67,98018c49-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00011,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",cancelled,wrong_item,49,12.27,1,1
bab14450-c1f8-11f0-8e3d-489ebd4daa67,98018f33-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00018,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",cancelled,None,38,27.21,1,1
bab146b9-c1f8-11f0-8e3d-489ebd4daa67,98019c38-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00016,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",cancelled,None,39,10.71,1,1
bab147be-c1f8-11f0-8e3d-489ebd4daa67,98019db8-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00060,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",cancelled,None,47,45.6,1,1
bab14906-c1f8-11f0-8e3d-489ebd4daa67,9801a2cb-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00063,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",failed,None,44,15.93,1,0
bab14a66-c1f8-11f0-8e3d-489ebd4daa67,9801a8bc-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00078,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",cancelled,None,34,19.94,1,1
bab14b2e-c1f8-11f0-8e3d-489ebd4daa67,9801a927-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00086,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",delivered,None,44,41.42,1,0
bab14bf9-c1f8-11f0-8e3d-489ebd4daa67,9801a9fa-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00052,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",cancelled,None,46,11.72,1,1
bab14d78-c1f8-11f0-8e3d-489ebd4daa67,9801b03f-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00058,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",returned,None,34,47.62,1,0
bab15131-c1f8-11f0-8e3d-489ebd4daa67,9801c45d-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00037,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",cancelled,None,40,42.61,1,1
bab153de-c1f8-11f0-8e3d-489ebd4daa67,9801d943-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00082,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",returned,None,48,33.63,1,0
bab15515-c1f8-11f0-8e3d-489ebd4daa67,9801e25c-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00095,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",delivered,None,41,16.25,1,0
bab15657-c1f8-11f0-8e3d-489ebd4daa67,9801ea65-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00008,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",delivered,None,48,29.06,1,0
bab1572e-c1f8-11f0-8e3d-489ebd4daa67,9801ecca-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00009,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",delivered,None,41,42.37,1,0
bab15819-c1f8-11f0-8e3d-489ebd4daa67,9801ef78-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00074,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",returned,None,46,13.19,1,0
bab158d8-c1f8-11f0-8e3d-489ebd4daa67,9801f06d-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00068,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",returned,None,38,13.27,1,0
bab15a4d-c1f8-11f0-8e3d-489ebd4daa67,9801fda5-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00061,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",delivered,None,48,15.11,1,0
bab15bab-c1f8-11f0-8e3d-489ebd4daa67,9802033b-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00047,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",returned,None,48,15.12,1,0
bab15ca9-c1f8-11f0-8e3d-489ebd4daa67,980204f5-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00049,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",failed,None,31,22.48,1,0
bab15eb4-c1f8-11f0-8e3d-489ebd4daa67,98020ecb-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00025,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",delivered,None,43,16.66,1,0
bab16145-c1f8-11f0-8e3d-489ebd4daa67,98021f0e-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00094,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",failed,None,36,25.72,1,0
bab16290-c1f8-11f0-8e3d-489ebd4daa67,980222fc-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00005,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",returned,None,46,20.02,1,0
bab1641b-c1f8-11f0-8e3d-489ebd4daa67,98022a6f-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00006,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",cancelled,None,47,35.33,1,1
bab1651e-c1f8-11f0-8e3d-489ebd4daa67,98022d17-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00090,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",returned,None,34,38.7,1,0
bab1661f-c1f8-11f0-8e3d-489ebd4daa67,98022fb6-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00010,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",cancelled,None,37,23.43,1,1
bab166e5-c1f8-11f0-8e3d-489ebd4daa67,98023026-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00057,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",cancelled,late,41,43.7,1,1
bab16884-c1f8-11f0-8e3d-489ebd4daa67,980245e4-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00020,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",returned,None,35,41.31,1,0
bab1694b-c1f8-11f0-8e3d-489ebd4daa67,980247fd-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00083,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",delivered,None,40,36.9,1,0
bab16a03-c1f8-11f0-8e3d-489ebd4daa67,98024fd7-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00095,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",cancelled,None,42,43.45,1,1
bab16a9a-c1f8-11f0-8e3d-489ebd4daa67,98025143-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00011,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",failed,None,43,27.92,1,0
bab16c2b-c1f8-11f0-8e3d-489ebd4daa67,980262a3-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00002,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",cancelled,None,43,8.09,1,1
bab16cbb-c1f8-11f0-8e3d-489ebd4daa67,98026356-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00050,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",returned,None,40,22.42,1,0
bab16e25-c1f8-11f0-8e3d-489ebd4daa67,9802744e-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00043,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",cancelled,None,36,11.56,1,1
bab16eea-c1f8-11f0-8e3d-489ebd4daa67,98027607-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00048,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",cancelled,None,45,42.47,1,1
bab16f86-c1f8-11f0-8e3d-489ebd4daa67,980276e9-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00090,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",cancelled,None,44,16.68,1,1
bab170ef-c1f8-11f0-8e3d-489ebd4daa67,98028018-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00087,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",failed,None,38,21.54,1,0
bab171a3-c1f8-11f0-8e3d-489ebd4daa67,980281d2-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00031,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",returned,None,36,39.69,1,0
bab172ab-c1f8-11f0-8e3d-489ebd4daa67,9802874f-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00081,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",cancelled,None,31,42.02,1,1
bab17485-c1f8-11f0-8e3d-489ebd4daa67,9802949b-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00045,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",delivered,None,40,33.92,1,0
bab17552-c1f8-11f0-8e3d-489ebd4daa67,98029715-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00060,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",failed,None,37,13.61,1,0
bab175ef-c1f8-11f0-8e3d-489ebd4daa67,9802978e-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00012,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",returned,None,30,46.19,1,0
bab17691-c1f8-11f0-8e3d-489ebd4daa67,98029a6b-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00006,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",returned,None,39,29.16,1,0
bab17776-c1f8-11f0-8e3d-489ebd4daa67,98029e46-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00015,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",returned,None,47,30,1,0
bab17825-c1f8-11f0-8e3d-489ebd4daa67,98029ff5-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00085,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",cancelled,None,45,25.55,1,1
bab178cd-c1f8-11f0-8e3d-489ebd4daa67,9802a1a1-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00034,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",returned,None,45,19.23,1,0
bab17964-c1f8-11f0-8e3d-489ebd4daa67,9802a27f-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00078,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",failed,None,49,12.3,1,0
bab17a12-c1f8-11f0-8e3d-489ebd4daa67,9802a2ec-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00086,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,missing_item,"Auto-generated complaint note",failed,None,46,11.26,1,0
bab17bd1-c1f8-11f0-8e3d-489ebd4daa67,9802a793-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00082,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",delivered,None,49,36.37,1,0
bab17d48-c1f8-11f0-8e3d-489ebd4daa67,9802ad37-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00064,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,late_delivery,"Auto-generated complaint note",returned,None,38,24.22,1,0
bab17ee9-c1f8-11f0-8e3d-489ebd4daa67,9802b534-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00092,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",failed,None,45,27.1,1,0
bab17fd4-c1f8-11f0-8e3d-489ebd4daa67,9802b60b-c1f8-11f0-8e3d-489ebd4daa67,CUS_9_00050,RST_9_007,9,Essen,COU_9_0903,Courier_COU_9_0903,rude_courier,"Auto-generated complaint note",returned,None,33,25.15,1,0
